action,reason,order_number,source_file,source_row,client_name,normalized_client_name,client_action,existing_client_id,property_address,city,state,year,status,property_type,fee,ordered_date,inspection_date,completed_date,appraiser_source_name,appraiser_action,appraiser_user_id,reviewer_source_name,reviewer_action,reviewer_user_id,target_operations_scope,import_source,import_batch,existing_order_id,existing_order_number,existing_client_name,confidence,evidence_notes
skip_existing,exact_existing_order_number,2025380,falcon_2025_orders_enriched_review.csv,209,"Northwestern Holding, LLC","Northwestern Holding, LLC",reuse,42,702-726 Chicago Street,Toledo,OH,2025,completed,Office,900,2025-09-02,,2025-09-10,Stout,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,199491c1-acbb-43d7-9057-fc92d4dd40df,2025380,"Northwestern Holding, LLC",High - Order Book validated,validated/enriched from Order Book row 760 via exact_order_number
skip_existing,exact_existing_order_number,2025381,falcon_2025_orders_enriched_review.csv,210,"Northwestern Holding, LLC","Northwestern Holding, LLC",reuse,42,805 Chicago Street,Toledo,OH,2025,completed,Industrial,1000,2025-09-02,,2025-09-10,Stout,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,287d6d22-7f2e-4727-8d67-e126d5612723,2025381,"Northwestern Holding, LLC",High - Order Book validated,validated/enriched from Order Book row 762 via exact_order_number
skip_existing,exact_existing_order_number,2025382,falcon_2025_orders_enriched_review.csv,211,Santos Flores,Santos Flores,reuse,76,2759 Seaman Road,Oregon,OH,2025,completed,Special Purpose,1300,2025-09-03,2025-09-04,2025-09-09,Stout,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,b03bf967-53d5-4383-a803-48cb62bb1a8d,2025382,Santos Flores,High - Order Book validated,validated/enriched from Order Book row 764 via exact_order_number
skip_existing,exact_existing_order_number,2025383,falcon_2025_orders_enriched_review.csv,212,Genoa Banking Company,Genoa Banking Company,reuse,101,3515 Cleveland Road West,Sandusky,OH,2025,completed,Special Purpose,1200,2025-09-05,2025-09-12,2025-09-22,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,d78c2257-85f2-47f8-8cfa-cf32d2fe6732,2025383,Genoa Banking Company,High - Order Book validated,validated/enriched from Order Book row 766 via exact_order_number
skip_existing,exact_existing_order_number,2025385,falcon_2025_orders_enriched_review.csv,213,"Lyden, Chappell & Dewhirst, Ltd","Lyden, Chappell & Dewhirst, Ltd",reuse,56,3 Land Appraisals - Whiteford Twp,MI & Springfield Twp,OH,2025,completed,Land,2800,2025-09-08,,2025-09-26,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,76e692dd-dad5-487c-8d8a-fa50cfa105f9,2025385,"Lyden, Chappell & Dewhirst, Ltd",High - promoted from rejected,validated/enriched from Order Book row 770 via exact_order_number
skip_existing,exact_existing_order_number,2025387,falcon_2025_orders_enriched_review.csv,214,David Von Deylen,David Von Deylen,reuse,26,633 Commerce Drive,Bryan,OH,2025,completed,Industrial,1400,2025-09-10,,2025-09-24,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,8cbe316f-49ba-412f-b8ae-76e8a346de0f,2025387,David Von Deylen,High - Order Book validated,validated/enriched from Order Book row 774 via exact_order_number
skip_existing,exact_existing_order_number,2025388,falcon_2025_orders_enriched_review.csv,215,David Von Deylen,David Von Deylen,reuse,26,19-911 Co Rd T,Ridgeville Corners,OH,2025,completed,Industrial,1400,2025-09-10,,2025-09-24,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,82a7b8da-7198-4cb1-a2f6-24667bf61881,2025388,David Von Deylen,High - Order Book validated,validated/enriched from Order Book row 776 via exact_order_number
skip_existing,exact_existing_order_number,2025389,falcon_2025_orders_enriched_review.csv,216,Union Bank,Union Bank,reuse,6,Wayne Road & US RT 6,Wood County,OH,2025,completed,Land,1550,2025-09-11,,2025-09-26,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,80bffc38-33c6-4a72-adb9-c1c04fe8578f,2025389,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 778 via exact_order_number
skip_existing,exact_existing_order_number,2025391,falcon_2025_orders_enriched_review.csv,217,State Bank & Trust Co.,State Bank & Trust Co.,reuse,92,120 Taylor Pkwy & Taylor Pkwy,Archbold,OH,2025,completed,Industrial,1400,2025-09-17,2025-09-23,2025-09-30,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,ee783398-ea56-4c2a-9268-814030d9041a,2025391,State Bank & Trust Co.,High - Order Book validated,validated/enriched from Order Book row 782 via exact_order_number
skip_existing,exact_existing_order_number,2025394,falcon_2025_orders_enriched_review.csv,218,SVN Ascension Commercial Realty,SVN Ascension Commercial Realty,reuse,68,1811 Jefferson Avenue,Toledo,OH,2025,completed,Industrial,900,2025-09-18,2025-09-19,2025-10-01,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,b92f8bae-4762-4dbc-a457-a3ddc040055f,2025394,SVN Ascension Commercial Realty,High - Order Book validated,validated/enriched from Order Book row 788 via exact_order_number
skip_existing,exact_existing_order_number,2025395,falcon_2025_orders_enriched_review.csv,219,SVN Ascension Commercial Realty,SVN Ascension Commercial Realty,reuse,68,1819 Jefferson Avenue,Toledo,OH,2025,completed,Industrial,900,2025-09-18,2025-09-19,2025-10-01,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,bd4d06b6-7c23-4969-8d1d-aa9c7d2d6a6a,2025395,SVN Ascension Commercial Realty,High - Order Book validated,validated/enriched from Order Book row 790 via exact_order_number
skip_existing,exact_existing_order_number,2025397,falcon_2025_orders_enriched_review.csv,220,Semro Henry Ltd,Semro Henry Ltd,reuse,105,4094 & 4096 Monroe Street,Toledo,OH,2025,completed,Mixed Use,1400,2025-09-19,2025-09-29,2025-10-17,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,799f7b89-b39a-46d2-a246-97a6db0afd58,2025397,Semro Henry Ltd,High - Order Book validated,validated/enriched from Order Book row 794 via exact_order_number
skip_existing,exact_existing_order_number,2025398,falcon_2025_orders_enriched_review.csv,221,Semro Henry Ltd,Semro Henry Ltd,reuse,105,1062 S Reynolds Road,Toledo,OH,2025,completed,Retail,1400,2025-09-19,2025-09-29,2025-10-17,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,092a919b-95d6-406d-ba5c-439fbefe0721,2025398,Semro Henry Ltd,High - Order Book validated,validated/enriched from Order Book row 796 via exact_order_number
skip_existing,exact_existing_order_number,2025399,falcon_2025_orders_enriched_review.csv,222,Semro Henry Ltd,Semro Henry Ltd,reuse,105,1050 S Reynolds Road,Toledo,OH,2025,completed,Retail,1400,2025-09-19,2025-09-29,2025-10-17,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,833463b4-3fea-4e50-b1b1-b9f6dc892569,2025399,Semro Henry Ltd,High - Order Book validated,validated/enriched from Order Book row 798 via exact_order_number
skip_existing,exact_existing_order_number,2025400,falcon_2025_orders_enriched_review.csv,223,Kyle Ringler,Kyle Ringler,reuse,121,3 Appraisal Package - Wayne/Bradner,Bowling Green,OH,2025,completed,Multifamily,2900,2025-09-19,,2025-10-10,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,30de1e46-e938-4c5f-a1a9-afada16ea235,2025400,Kyle Ringler,High - Order Book validated,validated/enriched from Order Book row 800 via exact_order_number
skip_existing,exact_existing_order_number,2025402,falcon_2025_orders_enriched_review.csv,224,Ryan Bauman,Ryan Bauman,reuse,69,5411 Black Road,Waterville,OH,2025,completed,Special Purpose,1500,2025-09-19,2025-09-25,2025-10-08,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,10af86eb-94ce-4268-b74e-3fa355582425,2025402,Ryan Bauman,High - Order Book validated,validated/enriched from Order Book row 804 via exact_order_number
skip_existing,exact_existing_order_number,2025404,falcon_2025_orders_enriched_review.csv,225,Middlefield Banking Company,Middlefield Banking Company,reuse,47,Avon Lake Road,Lodi,OH,2025,completed,Industrial,1300,2025-09-24,2025-09-25,2025-09-30,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,7e2777b7-4274-4ac0-93f4-bca98897a0f2,2025404,Middlefield Banking Company,High - Order Book validated,validated/enriched from Order Book row 808 via exact_order_number
skip_existing,exact_existing_order_number,2025405,falcon_2025_orders_enriched_review.csv,226,Civista Bank,Civista Bank,reuse,133,1323 W Woodland Ave,Tiffin,OH,2025,completed,Mixed Use,2000,2025-09-24,2025-09-30,2025-10-08,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,c3c9af06-9e54-4b7c-8993-7993c0f472fa,2025405,Civista Bank,High - Order Book validated,validated/enriched from Order Book row 810 via exact_order_number
skip_existing,exact_existing_order_number,2025406,falcon_2025_orders_enriched_review.csv,227,Richwood Banking Company,Richwood Banking Company,reuse,127,1325 W Market St & 117-119 S Woodlawn Ave.,Lima,OH,2025,completed,Multifamily,1400,2025-09-25,2025-09-29,2025-10-07,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,248ab2ca-b0c6-4977-821d-8b3617f37ea8,2025406,Richwood Banking Company,High - Order Book validated,validated/enriched from Order Book row 812 via exact_order_number
skip_existing,exact_existing_order_number,2025407,falcon_2025_orders_enriched_review.csv,228,Fair Rental Values,Fair Rental Values,reuse,8,2424 7th Avenue,Oakland,CA,2025,completed,Multifamily,2400,2025-09-24,,2025-10-14,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,c18628bf-72dd-4c5e-99d7-59afd4da4985,2025407,Fair Rental Values,High - Order Book validated,validated/enriched from Order Book row 814 via exact_order_number
skip_existing,exact_existing_order_number,2025408,falcon_2025_orders_enriched_review.csv,229,Croghan Colonial Bank,Croghan Colonial Bank,reuse,55,120 S Washington Street,Tiffin,OH,2025,completed,Mixed Use,1300,2025-09-26,2025-09-30,2025-10-09,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,97350809-e596-4da9-93e6-2c7741498209,2025408,Croghan Colonial Bank,High - Order Book validated,validated/enriched from Order Book row 816 via exact_order_number
skip_existing,exact_existing_order_number,2025409,falcon_2025_orders_enriched_review.csv,230,Civista Bank,Civista Bank,reuse,133,1205 Cass Road,Maumee,OH,2025,completed,Multifamily,1300,2025-09-26,,2025-10-08,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,b06df721-4522-4d4c-b593-140242defed9,2025409,Civista Bank,High - Order Book validated,validated/enriched from Order Book row 818 via exact_order_number
skip_existing,exact_existing_order_number,2025410,falcon_2025_orders_enriched_review.csv,231,Red Hawk HOA,Red Hawk HOA,reuse,88,18441 US RT 224,Findlay,OH,2025,completed,Special Purpose,900,2025-09-29,2025-10-02,2025-10-13,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,ce2b2b98-4bc5-4800-8105-b728f706cba6,2025410,Red Hawk HOA,High - Order Book validated,validated/enriched from Order Book row 820 via exact_order_number
skip_existing,exact_existing_order_number,2025412,falcon_2025_orders_enriched_review.csv,232,Union Bank,Union Bank,reuse,6,2311 N Main Street,Findlay,OH,2025,completed,Multifamily,1350,2025-09-30,2025-10-06,2025-10-13,MS,reuse,7aa98dab-85df-4923-b5b1-955ea1b5093d,,blank,,internal_operations,Historical Import,2025_2026,460435fc-7b93-4d53-aaaf-9c170e9b4885,2025412,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 824 via exact_order_number
skip_existing,exact_existing_order_number,2025413,falcon_2025_orders_enriched_review.csv,233,Union Bank,Union Bank,reuse,6,415 W. Market Street,Lima,OH,2025,completed,Office,1375,2025-10-01,2025-10-07,2025-10-15,Troy Breidenbach,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,ff7ad20b-fc40-4909-8c20-58466e2f9970,2025413,The Union Bank Company,High - Order Book validated,validated/enriched from Order Book row 826 via exact_order_number
skip_existing,exact_existing_order_number,2025415,falcon_2025_orders_enriched_review.csv,234,Farmers & Merchants State Bank,Farmers & Merchants State Bank,reuse,94,8166 Douglas Road,Lambertville,MI,2025,completed,Special Purpose,1200,2025-10-03,,2025-10-16,The Appraisal must be performed And signed by an appraiser certified in the,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,901f58a8-2ae6-49b1-ae26-d3b21eb1b265,2025415,Farmers & Merchants State Bank,High - Order Book validated,validated/enriched from Order Book row 830 via exact_order_number
skip_existing,exact_existing_order_number,2025416,falcon_2025_orders_enriched_review.csv,235,Fair Rental Values,Fair Rental Values,reuse,8,10211 Conant Street,Hamtramck,MI,2025,completed,Special Purpose,2300,2025-10-03,,2025-10-23,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,0e20eea6-edd3-4081-9c18-2e8315b5ae3f,2025416,Fair Rental Values,High - Order Book validated,validated/enriched from Order Book row 832 via exact_order_number
skip_existing,exact_existing_order_number,2025417,falcon_2025_orders_enriched_review.csv,236,Genoa Banking Company,Genoa Banking Company,reuse,101,"1420, 1424 & 1501 Adams Street",Toledo,OH,2025,completed,Mixed Use,1100,2025-10-03,,2025-10-13,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,d38c1330-4f12-46b1-ae8e-9039f543b25a,2025417,Genoa Banking Company,High - Order Book validated,validated/enriched from Order Book row 834 via exact_order_number
skip_existing,exact_existing_order_number,2025419,falcon_2025_orders_enriched_review.csv,237,Genoa Banking Company,Genoa Banking Company,reuse,101,28510 Lemoyne Road,Millbury,OH,2025,completed,Industrial,900,2025-10-07,2025-10-08,2025-10-13,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,9d6cf8f5-5790-4d55-ab50-c6687fb70bb7,2025419,Genoa Banking Company,High - Order Book validated,validated/enriched from Order Book row 838 via exact_order_number
skip_existing,exact_existing_order_number,2025420,falcon_2025_orders_enriched_review.csv,238,Farmers & Merchants State Bank,Farmers & Merchants State Bank,reuse,94,30410 Drouillard Road,Walbridge,OH,2025,completed,Special Purpose,1400,2025-10-08,2025-10-14,2025-10-20,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,47023381-9eae-402e-8a16-576cba627c93,2025420,Farmers & Merchants State Bank,High - Order Book validated,validated/enriched from Order Book row 840 via exact_order_number
skip_existing,exact_existing_order_number,2025422,falcon_2025_orders_enriched_review.csv,239,Civista Bank,Civista Bank,reuse,133,5044 Secor Road,Toledo,OH,2025,completed,Multifamily,1200,2025-10-10,2025-10-20,2025-10-22,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,ca6a6023-869b-4a84-b318-0a8e0a84a828,2025422,Civista Bank,High - Order Book validated,validated/enriched from Order Book row 844 via exact_order_number
skip_existing,exact_existing_order_number,2025423,falcon_2025_orders_enriched_review.csv,240,Genoa Banking Company,Genoa Banking Company,reuse,101,135 W. Indiana Avenue,Perrsyburg,OH,2025,completed,Land,850,2025-10-10,,2025-10-20,CD,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,651cb4a4-fb85-4ab0-9b33-c9f361a34368,2025423,Genoa Banking Company,High - Order Book validated,validated/enriched from Order Book row 846 via exact_order_number
skip_existing,exact_existing_order_number,2025424,falcon_2025_orders_enriched_review.csv,241,Farmers & Merchants State Bank,Farmers & Merchants State Bank,reuse,94,10843 Maumee Street,Whitehouse,OH,2025,completed,Office,1200,2025-10-10,,2025-10-22,CR,reuse,03d77e1f-00e7-4665-b90e-608c5422d747,,blank,,internal_operations,Historical Import,2025_2026,6ff5b496-0939-4a74-8dd9-75b271fc3db0,2025424,Farmers & Merchants State Bank,High - Order Book validated,validated/enriched from Order Book row 848 via exact_order_number
skip_existing,exact_existing_order_number,2025425,falcon_2025_orders_enriched_review.csv,242,Superior Credit Union,Superior Credit Union,reuse,13,6606 Monclova Road,Maumee,OH,2025,completed,Special Purpose,2000,2025-10-13,,2025-10-27,KW,reuse,3141c972-a841-4b49-a171-53daa98d029c,,blank,,internal_operations,Historical Import,2025_2026,99f18621-357c-43bc-9e34-d0f01a13b1cc,2025425,Superior Credit Union,High - Order Book validated,validated/enriched from Order Book row 850 via exact_order_number
skip_existing,exact_existing_order_number,2025426,falcon_2025_orders_enriched_review.csv,243,Farmers & Merchants State Bank,Farmers & Merchants State Bank,reuse,94,1210 Michigan Avenue,Waterville,OH,2025,completed,Office,1200,2025-10-13,,2025-11-06,TC,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,e3a5fe33-9077-4db8-974c-e1fea6248055,2025426,Farmers & Merchants State Bank,High - Order Book validated,validated/enriched from Order Book row 852 via exact_order_number
skip_existing,exact_existing_order_number,2025427,falcon_2025_orders_enriched_review.csv,244,Croghan Colonial Bank,Croghan Colonial Bank,reuse,55,117 Louisiana Avenue,Perrysburg,OH,2025,completed,Mixed Use,1000,2025-10-14,,2025-10-24,Billing Fee,mapping_needed,,,blank,,internal_operations,Historical Import,2025_2026,35bc4e80-6068-459f-ac52-1f6e1797ef22,2025427,Croghan Colonial Bank,High - promoted from rejected,validated/enriched from Order Book row 854 via exact_order_number
